Move,Type,Category,Power Points,Base Power,Accuracy,Battle Effect,Secondary Effect,Secondary Rate,Critical Rate,Speed Priority,Attack URL,Pokemon
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Orthworm
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Tandemaus
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Maushold
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Cetoddle
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Cetitan
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Frigibax
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Arctibax
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Baxcalibur
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Tatsugiri
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Cyclizar
Protect,normal,other,10,0,101,This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.,"If used in succession with other protection moves, its success rate is cut to 33% of what it was, working cumulatively the more it's used. This will prevent damage and effects of almost all possible attacks that would be inflicted upon the user.There are a few moves and abilities which do break through this move The following moves are also unaffected by Protect & Detect: Doom Desire (delayed damage only), Future Sight (delayed damage only), Feint, Hyperspace Fury, Hyperspace Hole, Imprison, Perish Song, Phantom Force, Psych Up, Shadow Force, Transform",0,0,4,https://serebii.net/attackdex-sv/protect.shtml,Pawmi
